TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
remains	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
principal	O	O	O	O	O	O	O	O	
object	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
attention	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
although	O	O	O	O	O	O	O	O	
described	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
visibly	O	O	O	O	O	O	O	O	
decreasing	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Among	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
recent	O	O	O	O	O	O	O	O	
deaths	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
distinguished	O	O	O	O	O	O	O	O	
persons	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
is	O	O	O	O	O	O	O	O	
included	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
Prince	O	O	O	O	O	O	O	O	
Castelcicala	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Neapolitan	O	O	O	O	O	O	O	O	
Ambassador	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

According	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Messager	O	O	O	O	O	O	O	O	
dcs	O	O	O	O	O	O	O	O	
Chambres	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
total	O	O	O	O	O	O	O	O	
number	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
deaths	O	O	O	O	O	O	O	O	
already	O	O	O	O	O	O	O	O	
approaches	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
10,000	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:document_id = 3580760_Manchester1830
# hipe2022:date = 1832-09-29
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = train
# hipe2022:converter_version = v2022-02-04
# hipe2022:document_type = newspaper
# hipe2022:original_source = train/annotated_tsv/3580760_Manchester1830.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 3580760_Manchester1830
# topres19th:issue_date = 1832-09-29
# topres19th:decade = 1830
# topres19th:ocr_quality_mean = 0.8929
# topres19th:ocr_quality_sd = 0.1848
# topres19th:word_count = 502
# topres19th:publication_title = Manchester Courier and Lancashire General Advertiser.
# topres19th:place_publication = Manchester
Postscript	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

LONDON	B-LOC	O	O	O	O	O	Q84	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
THURSDAY	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
SEPTEMBER	O	O	O	O	O	O	O	O	
27	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

City	B-LOC	O	O	O	O	O	Q23311	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Twelve	O	O	O	O	O	O	O	O	
oClock	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	NoSpaceAfter
The	O	O	O	O	O	O	O	O	
consol	O	O	O	O	O	O	O	O	
market	O	O	O	O	O	O	O	O	
opened	O	O	O	O	O	O	O	O	
this	O	O	O	O	O	O	O	O	
morning	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
84A	O	O	O	O	O	O	O	O	
lor	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
account	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
but	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
since	O	O	O	O	O	O	O	O	
been	O	O	O	O	O	O	O	O	
heavy	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
fluctuating	O	O	O	O	O	O	O	O	
between	O	O	O	O	O	O	O	O	
83	O	O	O	O	O	O	O	O	NoSpaceAfter
|	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
84	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
now	O	O	O	O	O	O	O	O	
declined	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
83	O	O	O	O	O	O	O	O	NoSpaceAfter
£	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
money	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
83	O	O	O	O	O	O	O	O	NoSpaceAfter
$	O	O	O	O	O	O	O	O	
J	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
account	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Four	O	O	O	O	O	O	O	O	
oJClock—Consols	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
Account	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
83J	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

By	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Romona	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
steam	O	O	O	O	O	O	O	O	
boat	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
we	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
received	O	O	O	O	O	O	O	O	
accounts	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
Oporto	B-LOC	O	O	O	O	O	Q36433	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
21st	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
fleet	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
latitude	O	O	O	O	O	O	O	O	
37	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
21	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
longitude	O	O	O	O	O	O	O	O	
11	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
37	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
18th	O	O	O	O	O	O	O	O	
instant	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
two	O	O	O	O	O	O	O	O	
fleets	O	O	O	O	O	O	O	O	
remained	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
sight	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
each	O	O	O	O	O	O	O	O	
other	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
expected	O	O	O	O	O	O	O	O	
would	O	O	O	O	O	O	O	O	
come	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
an	O	O	O	O	O	O	O	O	
engagement	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
soon	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
Sartorius	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
been	O	O	O	O	O	O	O	O	
joined	O	O	O	O	O	O	O	O	
by	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
vessels	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
he	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
then	O	O	O	O	O	O	O	O	
expecting	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
Oporto	B-LOC	O	O	O	O	O	Q36433	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Affairs	O	O	O	O	O	O	O	O	
remained	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
nearly	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
same	O	O	O	O	O	O	O	O	
state	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
when	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
last	O	O	O	O	O	O	O	O	
accounts	O	O	O	O	O	O	O	O	
left	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

He	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
seen	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
letter	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
following	O	O	O	O	O	O	O	O	
is	O	O	O	O	O	O	O	O	
an	O	O	O	O	O	O	O	O	
extract	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
Lieutenant-Colonel	O	O	O	O	O	O	O	O	
Hodges	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	NoSpaceAfter
—	O	O	O	O	O	O	O	O	NoSpaceAfter
"	O	O	O	O	O	O	O	O	NoSpaceAfter
On	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
16th	O	O	O	O	O	O	O	O	
instant	O	O	O	O	O	O	O	O	
we	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
brilliant	O	O	O	O	O	O	O	O	
affair	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

We	O	O	O	O	O	O	O	O	
drove	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Miguelites	O	O	O	O	O	O	O	O	
betore	O	O	O	O	O	O	O	O	
us	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
all	O	O	O	O	O	O	O	O	
parts	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

My	O	O	O	O	O	O	O	O	
little	O	O	O	O	O	O	O	O	
British	O	O	O	O	O	O	O	O	
band	O	O	O	O	O	O	O	O	
crowned	O	O	O	O	O	O	O	O	
themselves	O	O	O	O	O	O	O	O	
with	O	O	O	O	O	O	O	O	
glory	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Never	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
there	O	O	O	O	O	O	O	O	
any	O	O	O	O	O	O	O	O	
thing	O	O	O	O	O	O	O	O	
more	O	O	O	O	O	O	O	O	
brave	O	O	O	O	O	O	O	O	
than	O	O	O	O	O	O	O	O	
their	O	O	O	O	O	O	O	O	
repulsing	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
enemy	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
heights	O	O	O	O	O	O	O	O	
.	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
actually	O	O	O	O	O	O	O	O	
fled	O	O	O	O	O	O	O	O	
before	O	O	O	O	O	O	O	O	
us	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
lost	O	O	O	O	O	O	O	O	
one	O	O	O	O	O	O	O	O	
field	O	O	O	O	O	O	O	O	
officer	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
50	O	O	O	O	O	O	O	O	
men	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Santa	O	O	O	O	O	O	O	O	
Martha	O	O	O	O	O	O	O	O	
commanded	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
person	O	O	O	O	O	O	O	O	
against	O	O	O	O	O	O	O	O	
my	O	O	O	O	O	O	O	O	
part	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
line	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
three	O	O	O	O	O	O	O	O	
regiments	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
line	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
one	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
volunteers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
one	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
militia	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
against	O	O	O	O	O	O	O	O	
200	O	O	O	O	O	O	O	O	
British	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
150	O	O	O	O	O	O	O	O	
Portuguese	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
1	O	O	O	O	O	O	O	O	
lost	O	O	O	O	O	O	O	O	
one	O	O	O	O	O	O	O	O	
officer	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Colonel	O	O	O	O	O	O	O	O	
Staunton	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
one	O	O	O	O	O	O	O	O	
officer	O	O	O	O	O	O	O	O	
wounded	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
two	O	O	O	O	O	O	O	O	
men	O	O	O	O	O	O	O	O	
killed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
17	O	O	O	O	O	O	O	O	
wounded	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
"	O	O	O	O	O	O	O	O	EndOfSentence

Frankfort	B-LOC	O	O	O	O	O	Q1794	O	
Fair—Sept	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
14	O	O	O	O	O	O	O	O	NoSpaceAfter
—	O	O	O	O	O	O	O	O	NoSpaceAfter
The	O	O	O	O	O	O	O	O	
first	O	O	O	O	O	O	O	O	
week	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
corn	O	O	O	O	O	O	O	O	
fair	O	O	O	O	O	O	O	O	
this	O	O	O	O	O	O	O	O	
year	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
not	O	O	O	O	O	O	O	O	
otTered	O	O	O	O	O	O	O	O	
any	O	O	O	O	O	O	O	O	
satisfactory	O	O	O	O	O	O	O	O	
result	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
we	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
add	O	O	O	O	O	O	O	O	
thatour	O	O	O	O	O	O	O	O	
autumn	O	O	O	O	O	O	O	O	
crop	O	O	O	O	O	O	O	O	
must	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
reckoned	O	O	O	O	O	O	O	O	
among	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
worst	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
we	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
yet	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

No	O	O	O	O	O	O	O	O	
important	O	O	O	O	O	O	O	O	
transactions	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
taken	O	O	O	O	O	O	O	O	
place	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
yet	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
any	O	O	O	O	O	O	O	O	
article	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

We	O	O	O	O	O	O	O	O	
no	O	O	O	O	O	O	O	O	
longer	O	O	O	O	O	O	O	O	
observe	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
spirit	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
activity	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
used	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
reign	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
streets	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
especially	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
harvest	O	O	O	O	O	O	O	O	
time	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
inns	O	O	O	O	O	O	O	O	
alone	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
benefited	O	O	O	O	O	O	O	O	
by	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
presence	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
foreign	O	O	O	O	O	O	O	O	
travellers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
those	O	O	O	O	O	O	O	O	
who	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
come	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
town	O	O	O	O	O	O	O	O	
through	O	O	O	O	O	O	O	O	
business	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Notwithstanding	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
sad	O	O	O	O	O	O	O	O	
state	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
trade	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
this	O	O	O	O	O	O	O	O	
circumstance	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	
cannot	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
said	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
more	O	O	O	O	O	O	O	O	
wretched	O	O	O	O	O	O	O	O	
than	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
Offenbach	B-LOC	O	O	O	O	O	Q3042	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
only	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
merchants	O	O	O	O	O	O	O	O	
transport	O	O	O	O	O	O	O	O	
their	O	O	O	O	O	O	O	O	
goods	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
town	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
when	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
effect	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
sale	O	O	O	O	O	O	O	O	
personally	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
principal	O	O	O	O	O	O	O	O	
mass	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
money	O	O	O	O	O	O	O	O	
entering	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
consequently	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
into	O	O	O	O	O	O	O	O	
their	O	O	O	O	O	O	O	O	
coffers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
gave	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
little	O	O	O	O	O	O	O	O	
more	O	O	O	O	O	O	O	O	
animation	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
fair	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Smuggling	O	O	O	O	O	O	O	O	
is	O	O	O	O	O	O	O	O	
going	O	O	O	O	O	O	O	O	
on	O	O	O	O	O	O	O	O	
actively	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	
is	O	O	O	O	O	O	O	O	
even	O	O	O	O	O	O	O	O	
said	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
there	O	O	O	O	O	O	O	O	
are	O	O	O	O	O	O	O	O	
companies	O	O	O	O	O	O	O	O	
who	O	O	O	O	O	O	O	O	
insure	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
kind	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
speculation	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
value	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
houses	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
other	O	O	O	O	O	O	O	O	
fixtures	O	O	O	O	O	O	O	O	
decreases	O	O	O	O	O	O	O	O	
considerably	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
town	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
while	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	
rises	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
Offenbach	B-LOC	O	O	O	O	O	Q3042	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
number	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
poor	O	O	O	O	O	O	O	O	
increases	O	O	O	O	O	O	O	O	
daily	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
well	O	O	O	O	O	O	O	O	
on	O	O	O	O	O	O	O	O	
account	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
bad	O	O	O	O	O	O	O	O	
harvest	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
exorbitant	O	O	O	O	O	O	O	O	
taxes	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
are	O	O	O	O	O	O	O	O	
obliged	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
pay	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
customs	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
introduction	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
their	O	O	O	O	O	O	O	O	
merchandize	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Their	O	O	O	O	O	O	O	O	
progressive	O	O	O	O	O	O	O	O	
increase	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
engaged	O	O	O	O	O	O	O	O	
our	O	O	O	O	O	O	O	O	
Senate	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
take	O	O	O	O	O	O	O	O	
measures	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
improvement	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
asylums	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
are	O	O	O	O	O	O	O	O	
destined	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
them	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
keeping	O	O	O	O	O	O	O	O	
up	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
subscriptions	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
philanthropic	O	O	O	O	O	O	O	O	
citizens	O	O	O	O	O	O	O	O	
are	O	O	O	O	O	O	O	O	
no	O	O	O	O	O	O	O	O	
Longer	O	O	O	O	O	O	O	O	
sufficient	O	O	O	O	O	O	O	O	
Suabian	O	O	O	O	O	O	O	O	
Mercury	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:document_id = 3580826_Manchester1830
# hipe2022:date = 1832-12-08
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = train
# hipe2022:converter_version = v2022-02-04
# hipe2022:document_type = newspaper
# hipe2022:original_source = train/annotated_tsv/3580826_Manchester1830.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
