TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
little	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
sane	O	O	O	O	O	O	O	O	O
thought	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
present	O	O	O	O	O	O	O	O	NoSpaceAfter
in	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	EndOfSentence|NoSpaceAfter

—	O	O	O	O	O	O	O	O	NoSpaceAfter
*	O	O	O	O	O	O	O	O	O
Indeed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
fact	O	O	O	O	O	O	O	O	O
declares	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O
thought	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O
had	O	O	O	O	O	O	O	O	O
no	O	O	O	O	O	O	O	O	O
part	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
what	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
done	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
”	O	O	O	O	O	O	O	O	EndOfSentence

For	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
transference	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
personal	O	O	O	O	O	O	O	O	NoSpaceAfter
attribute	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
agent	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
act	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ὁ	B-work	O	B-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.20
C	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.20
240	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
977	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
τό	O	O	O	O	O	O	O	O	O
γ᾽	O	O	O	O	O	O	O	O	O
drov	O	O	O	O	O	O	O	O	O
πρᾶγμα	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Aesch	B-pers	O	B-pers.author	O	O	O	Q40939	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q40939	O	InPrimaryReference|LED0.00
Ag	B-work	O	B-work.primlit	O	O	O	Q3320792	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q3320792	O	InPrimaryReference|LED0.00
1377	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
ἀγὼν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
οὐκ	O	O	O	O	O	O	O	O	O
ἀφρόντιστος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

¢	O	O	O	O	O	O	O	O	O
Notandus	O	O	O	O	O	O	O	O	O
euphemismus	O	O	O	O	O	O	O	O	O
ἀφροντίστως	O	O	O	O	O	O	O	O	O
pro	O	O	O	O	O	O	O	O	O
μανικῶς	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Herm	B-pers	O	B-pers.other	O	O	O	Q77616	O	NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.other	O	O	O	Q77616	O	LED0.00
Cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Shak	B-pers	O	B-pers.author	O	O	O	Q692	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q692	O	InPrimaryReference|LED0.00
King	B-work	O	B-work.primlit	O	O	O	Q181598	O	InPrimaryReference|LED0.00
Lear	I-work	O	I-work.primlit	O	O	O	Q181598	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
4	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
6	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
81	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
¢	O	O	O	O	O	O	O	O	O
The	O	O	O	O	O	O	O	O	O
safer	O	O	O	O	O	O	O	O	O
sense	O	O	O	O	O	O	O	O	O
will	O	O	O	O	O	O	O	O	O
ne	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
er	O	O	O	O	O	O	O	O	O
accommodate	O	O	O	O	O	O	O	O	O
|	O	O	O	O	O	O	O	O	O
His	O	O	O	O	O	O	O	O	O
master	O	O	O	O	O	O	O	O	O
thus	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	EndOfSentence

356	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
γένος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
τέχναΞ	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	O
‘O	O	O	O	O	O	O	O	O	O
brotherband	O	O	O	O	O	O	O	O	NoSpaceAfter
of	O	O	O	O	O	O	O	O	O
helpers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
who	O	O	O	O	O	O	O	O	O
help	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
shipcraft	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	EndOfSentence

vaios	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
τέχνας	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
descriptive	O	O	O	O	O	O	O	O	O
genitive	O	O	O	O	O	O	O	O	NoSpaceAfter
explaining	O	O	O	O	O	O	O	O	O
ἀρωγόν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

357	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
‘Who	O	O	O	O	O	O	O	O	O
didst	O	O	O	O	O	O	O	O	O
go	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O
board	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
ship	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
ply	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
ἑλίσσων	O	O	O	O	O	O	O	O	O
proleptic	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
*	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
oar	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
sea	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
”	O	O	O	O	O	O	O	O	O
viz	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
coming	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
Troy	B-loc	O	B-loc	O	O	O	Q22647	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

A	O	O	O	O	O	O	O	O	O
change	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
MS	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
reading	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
necessary.	O	O	O	O	O	O	O	O	NoSpaceAfter
Some	O	O	O	O	O	O	O	O	O
prefer	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
read	O	O	O	O	O	O	O	O	O
ds	O	O	O	O	O	O	O	O	O
ἁλίαν	O	O	O	O	O	O	O	O	O
ἔβας	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
*	O	O	O	O	O	O	O	O	O
Who	O	O	O	O	O	O	O	O	O
camest	O	O	O	O	O	O	O	O	O
plying	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
etc	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ναῦν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
suggested	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
πλάταν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O
supplied	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O
ἐπέβας	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

360	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
1	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
Ajax	B-pers	O	B-pers.myth	O	O	O	Q172725	O	NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
although	O	O	O	O	O	O	O	O	O
recovering	O	O	O	O	O	O	O	O	O
his	O	O	O	O	O	O	O	O	O
sanity	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
still	O	O	O	O	O	O	O	O	O
haunted	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
impressions	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
night	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
sight	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
mariners	O	O	O	O	O	O	O	O	NoSpaceAfter
reminds	O	O	O	O	O	O	O	O	O
him	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
shepherds	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
who	O	O	O	O	O	O	O	O	O
had	O	O	O	O	O	O	O	O	O
failed	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
defend	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
flock	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
supr	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
27	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference|NoSpaceAfter
232	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Begging	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O
death	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O
them	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
he	O	O	O	O	O	O	O	O	O
bids	O	O	O	O	O	O	O	O	O
them	O	O	O	O	O	O	O	O	O
do	O	O	O	O	O	O	O	O	O
what	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
shepherds	O	O	O	O	O	O	O	O	O
could	O	O	O	O	O	O	O	O	O
not	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
Shak	B-pers	O	B-pers.author	O	O	O	Q692	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q692	O	InPrimaryReference|LED0.00
Ant	B-work	O	B-work.primlit	O	O	O	Q606830	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q606830	O	InPrimaryReference|LED0.00
and	I-work	O	I-work.primlit	O	O	O	Q606830	O	InPrimaryReference|LED0.00
Cleo	I-work	O	I-work.primlit	O	O	O	Q606830	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q606830	O	InPrimaryReference|LED0.00
4	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
14	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
“	O	O	O	O	O	O	O	O	NoSpaceAfter
Shall	O	O	O	O	O	O	O	O	O
I	O	O	O	O	O	O	O	O	O
do	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	O
all	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
Parthian	O	O	O	O	O	O	O	O	O
darts	O	O	O	O	O	O	O	O	O
|	O	O	O	O	O	O	O	O	O
Though	O	O	O	O	O	O	O	O	O
enemy	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
lost	O	O	O	O	O	O	O	O	O
aim	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
could	O	O	O	O	O	O	O	O	O
not	O	O	O	O	O	O	O	O	NoSpaceAfter
?	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

‘In	O	O	O	O	O	O	O	O	O
thee	O	O	O	O	O	O	O	O	O
I	O	O	O	O	O	O	O	O	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0074.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0074
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 74
# ajmc:author = Campbell, Lewis
behold	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
only	O	O	O	O	O	O	O	O	O
shepherd	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
support	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
flock	O	O	O	O	O	O	O	O	O
;	O	O	O	O	O	O	O	O	O
come	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
lay	O	O	O	O	O	O	O	O	O
me	O	O	O	O	O	O	O	O	O
dead	O	O	O	O	O	O	O	O	O
beside	O	O	O	O	O	O	O	O	O
them	O	O	O	O	O	O	O	O	O
!	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	EndOfSentence

This	O	O	O	O	O	O	O	O	O
explanation	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
advantage	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
supposing	O	O	O	O	O	O	O	O	O
only	O	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O	O
ellipse	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O
verbs	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
viz	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
τῇ	O	O	O	O	O	O	O	O	O
ποίμνῃ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

In	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O
case	O	O	O	O	O	O	O	O	O
μόνον	O	O	O	O	O	O	O	O	O
ποιμένων	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O
explained	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O
idiomatic	O	O	O	O	O	O	O	O	O
expression	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
which	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
μόνος	O	O	O	O	O	O	O	O	O
τῶν	O	O	O	O	O	O	O	O	O
ἄλλων	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
privative	O	O	O	O	O	O	O	O	O
word	O	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
negative	O	O	O	O	O	O	O	O	O
force	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
i	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
e	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
You	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O
not	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
shepherds	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
shall	O	O	O	O	O	O	O	O	O
avenge	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
sheep	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ant	B-work	O	B-work.primlit	O	O	O	Q241077	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q241077	O	InPrimaryReference|LED0.00
773	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
ἔρημος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
arifos	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
The	O	O	O	O	O	O	O	O	O
sense	O	O	O	O	O	O	O	O	O
might	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O
made	O	O	O	O	O	O	O	O	O
clearer	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O
reading	O	O	O	O	O	O	O	O	NoSpaceAfter
ποιμνίοις	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O
ποιμένων	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

Others	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
2	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
suppose	O	O	O	O	O	O	O	O	O
‘shepherds	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O
put	O	O	O	O	O	O	O	O	O
figuratively	O	O	O	O	O	O	O	O	NoSpaceAfter
for	O	O	O	O	O	O	O	O	O
‘	O	O	O	O	O	O	O	O	O
comforters	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
”	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
3	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
take	O	O	O	O	O	O	O	O	O
ποιμένων	O	O	O	O	O	O	O	O	NoSpaceAfter
as	O	O	O	O	O	O	O	O	O
gen	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
obj	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
=	O	O	O	O	O	O	O	O	O
‘to	O	O	O	O	O	O	O	O	O
defend	O	O	O	O	O	O	O	O	O
thy	O	O	O	O	O	O	O	O	O
lord	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Others	O	O	O	O	O	O	O	O	O
conjecture	O	O	O	O	O	O	O	O	O
πημονὰν	O	O	O	O	O	O	O	O	O
ἐπαρκέσοντ᾽	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
πημονῶν	O	O	O	O	O	O	O	O	O
ἔτ᾽	O	O	O	O	O	O	O	O	O
ἄρκος	O	O	O	O	O	O	O	O	O
ὄντ᾽	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	EndOfSentence

363	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
“	O	O	O	O	O	O	O	O	NoSpaceAfter
Ὧο	O	O	O	O	O	O	O	O	O
not	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
1	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
aggravate	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
blow	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O
disaster	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	O
or	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
2	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
‘Make	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
sorrow	O	O	O	O	O	O	O	O	O
worse	O	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
calamity	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
”	O	O	O	O	O	O	O	O	EndOfSentence

For	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O
whole	O	O	O	O	O	O	O	O	O
sentence	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Thuc	B-pers	O	B-pers.author	O	O	O	Q41683	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q41683	O	InPrimaryReference|LED0.00
5	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
65	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	O
κακὸν	O	O	O	O	O	O	O	O	O
κακῷ	O	O	O	O	O	O	O	O	O
ἰᾶσθαι	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
O	B-work	O	B-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
C	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.00
438	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

366	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
‘	O	O	O	O	O	O	O	O	O
Redoubtable	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
valour	O	O	O	O	O	O	O	O	O
amongst	O	O	O	O	O	O	O	O	O
harmless	O	O	O	O	O	O	O	O	O
beasts	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
”	O	O	O	O	O	O	O	O	EndOfSentence

For	O	O	O	O	O	O	O	O	O
ἐν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
cp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
infr	O	O	O	O	O	O	O	O	NoSpaceAfter
