TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
for	O	O	O	O	O	O	_	_	_
gasoline	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Temocapril	O	O	O	O	O	O	_	_	_
(also	O	O	O	O	O	O	_	_	_
known	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
temocaprilum	O	O	O	O	O	O	_	_	_
[Latin	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
brand	O	O	O	O	O	O	_	_	_
name	O	O	O	O	O	O	_	_	_
Acecol	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
ACE	O	O	O	O	O	O	_	_	_
inhibitor	O	O	O	O	O	O	_	_	_

580	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
φιλοίκτιστον	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
(φιλοικτίομονὴ	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
φιλόδυοτος	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
φιλαίακτος	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
φιλόϑυτος	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
φιλόκλαυτος	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
φιλόπευστος	O	O	O	O	O	O	_	_	_
gebildet	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

581	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
ϑᾶσσον	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ocius	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

.	O	O	O	O	O	O	_	_	_
ϑοηνεῖν	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
plorare	O	O	O	O	O	O	_	_	_
gebraucht	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

—	O	O	O	O	O	O	_	_	_
Beſprechungen	O	O	O	O	O	O	_	_	_
waren	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
beſondere	O	O	O	O	O	O	_	_	_
Art	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Heilverfahrens	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
vgl	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Hom	B-pers	O	B-pers.author	O	O	O	_	_	_
.	E-pers	O	I-pers.author	O	O	O	_	_	_
τ	B-scope	O	B-scope	O	O	O	_	_	_
457	E-scope	O	I-scope	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Apalachin	S-loc	O	B-pers.author	O	O	O	_	_	_
meeting	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
AP	O	O	O	O	O	O	_	_	_
-ə	O	O	O	O	O	O	_	_	_
-LAY	O	O	O	O	O	O	_	_	_
-kin	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
historic	O	O	O	O	O	O	_	_	_
summit	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
American	O	O	O	O	O	O	_	_	_
Mafia	O	O	O	O	O	O	_	_	_
held	O	O	O	O	O	O	_	_	_
at	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
home	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
mobster	O	O	O	O	O	O	_	_	_
Joseph	O	O	O	O	O	O	_	_	_
"Joe	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Barber	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
Barbara	S-pers	O	B-pers.other	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Apalachin	S-loc	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
York	S-loc	O	B-pers.editor	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
November	O	O	O	O	O	O	_	_	_
14	B-scope	O	B-scope	O	O	O	_	_	_
,	I-scope	O	I-scope	O	O	O	_	_	_
1957	E-scope	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Observationes	O	O	O	O	O	O	_	_	_
Medicae	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
1641	O	O	O	O	O	O	_	_	_
book	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Nicolaes	S-pers	O	B-pers.author	O	O	O	_	_	_
Tulp	S-pers	O	B-pers.other	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Maynard	S-pers	O	B-pers.author	O	O	O	_	_	_
v	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
MVD	O	O	O	O	O	O	_	_	_
Special	O	O	O	O	O	O	_	_	_
camps	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gulag	O	O	O	O	O	O	_	_	_
(Russian	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Особые	O	O	O	O	O	O	_	_	_
лагеря	O	O	O	O	O	O	_	_	_
МВД	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
особлаги	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
osobye	O	O	O	O	O	O	_	_	_
lagerya	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
osoblags	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
system	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
special	O	O	O	O	O	O	_	_	_
labor	O	O	O	O	O	O	_	_	_
camps	O	O	O	O	O	O	_	_	_
established	O	O	O	O	O	O	_	_	_
addressing	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
February	O	O	B-scope	O	O	O	_	_	_
21	B-scope	O	B-scope	O	O	O	_	_	_
,	I-scope	O	O	O	O	O	_	_	_
1948	E-scope	O	I-scope	O	O	O	_	_	_
decree	O	O	O	O	O	O	_	_	_
416—159сс	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
USSR	O	O	O	O	O	O	_	_	_
Council	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Ministers	O	O	B-pers.author	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
February	B-scope	O	B-scope	O	O	O	_	_	_
28	E-scope	O	B-scope	O	O	O	_	_	_
decree	O	O	O	O	O	O	_	_	_
00219	O	O	I-scope	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Soviet	O	O	O	O	O	O	_	_	_
Ministry	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Internal	O	O	O	O	O	O	_	_	_
Affairs	O	O	O	O	O	O	_	_	_
exclusively	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
"special	O	O	O	O	O	O	_	_	_
contingent	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
political	O	O	O	O	O	O	_	_	_
prisoners	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
convicted	O	O	O	O	O	O	_	_	_
according	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
more	O	O	O	O	O	O	_	_	_
severe	O	O	O	O	O	O	_	_	_
sub	O	O	O	O	O	O	_	_	_
-articles	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Article	O	O	B-scope	O	O	O	_	_	_
58	S-scope	O	B-scope	O	O	O	_	_	_
(Enemies	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
people	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
treason	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
espionage	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
terrorism	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
etc	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Battle	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Hiệp	O	O	O	O	O	O	_	_	_
Hòa	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
minor	O	O	O	O	O	O	_	_	_
battle	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Vietnam	S-pers	O	B-pers.author	O	O	O	_	_	_
War	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Hyperbaric	O	O	O	O	O	O	_	_	_
treatment	O	O	O	O	O	O	_	_	_
schedules	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
hyperbaric	O	O	O	O	O	O	_	_	_
treatment	O	O	O	O	O	O	_	_	_
tables	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
are	O	O	O	O	O	O	_	_	_
planned	O	O	O	O	O	O	_	_	_
sequences	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
events	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
chronological	O	O	O	O	O	O	_	_	_
order	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
hyperbaric	O	O	O	O	O	O	_	_	_
pressure	O	O	O	O	O	O	_	_	_
exposures	O	O	O	O	O	O	_	_	_
specifying	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
pressure	O	O	O	O	O	O	_	_	_
profile	O	O	O	O	O	O	_	_	_
over	O	O	O	O	O	O	_	_	_
time	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
breathing	O	O	O	O	O	O	_	_	_
gas	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
used	O	O	O	O	O	O	_	_	_
during	O	O	O	O	O	O	_	_	_
specified	O	O	O	O	O	O	_	_	_
periods	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
medical	O	O	O	O	O	O	_	_	_
treatment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Fifth	O	O	O	O	O	O	_	_	_
Buddhist	O	O	O	O	O	O	_	_	_
council	O	O	O	O	O	O	_	_	_
(Burmese	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
ပဉ္စမသင်္ဂါယနာ	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
Pali	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Pañcamasaṃgāyanā	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
took	O	O	O	O	O	O	_	_	_
place	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Mandalay	S-loc	O	B-loc	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Burma	S-loc	O	B-loc	O	O	O	_	_	_
(Myanmar	S-loc	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
1871	B-scope	O	B-scope	O	O	O	_	_	_
CE	E-scope	O	I-scope	O	O	O	_	_	_
under	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
auspices	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
King	O	O	B-pers.author	O	O	O	_	_	_
Mindon	S-pers	O	B-pers.author	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Burma	O	O	B-loc	O	O	O	_	_	_
(Myanmar	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Comprehensive	O	O	O	O	O	O	_	_	_
Therapy	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
quarterly	O	O	O	O	O	O	_	_	_
peer	O	O	O	O	O	O	_	_	_
-reviewed	O	O	O	O	O	O	_	_	_
medical	O	O	O	O	O	O	_	_	_
journal	O	O	O	O	O	O	_	_	_
covering	O	O	O	O	O	O	_	_	_
clinical	O	O	O	O	O	O	_	_	_
diagnosis	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
pharmacology	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
treatment	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
disease	O	O	O	O	O	O	_	_	_
management	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Battle	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Hořice	O	O	O	O	O	O	_	_	_
(German	O	O	O	O	O	O	_	_	_
name	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Horschitz	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
fought	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
April	O	O	O	O	O	O	_	_	_
27	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
1423	S-scope	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
between	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Orebites	O	O	O	O	O	O	_	_	_
faction	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Hussites	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
Bohemian	O	O	O	O	O	O	_	_	_
Catholics	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Wandering	O	O	O	O	O	O	_	_	_
Scholar	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Op	O	O	O	O	O	O	_	_	_

583	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
ποοϑυμίαν	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
Aias	S-pers	O	B-pers.myth	O	O	O	_	_	_
ſolche	O	O	O	O	O	O	_	_	_
Eile	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Verſchließung	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Zeltes	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
Amal	O	O	B-work.primlit	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
experimental	O	O	O	O	O	O	_	_	_
camp	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Habonim	O	O	O	O	O	O	_	_	_
youth	O	O	O	O	O	O	_	_	_
movement	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
Na	O	O	O	O	O	O	_	_	_
'aleh	O	O	O	O	O	O	_	_	_
(Hebrew	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
מַחֲנֶה	O	O	O	O	O	O	_	_	_
נַעֲלֶה	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
one	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
seven	O	O	O	O	O	O	_	_	_
summer	O	O	O	O	O	O	_	_	_
camps	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
North	O	O	B-work.primlit	O	O	O	_	_	_
America	O	O	O	O	O	O	_	_	_
run	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Labor	O	O	O	O	O	O	_	_	_
Zionist	O	O	O	O	O	O	_	_	_
youth	O	O	O	O	O	O	_	_	_
movement	O	O	O	O	O	O	_	_	_
Habonim	S-pers	O	B-pers.author	O	O	O	_	_	_
Dror	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Agfa	O	O	O	O	O	O	_	_	_
-Commando	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
widely	O	O	O	O	O	O	_	_	_
used	O	O	O	O	O	O	_	_	_
name	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
München	O	O	B-pers.author	O	O	O	_	_	_
-Giesing	O	O	B-pers.editor	O	O	O	_	_	_
-	O	O	O	O	O	O	_	_	_
Agfa	S-loc	O	I-scope	O	O	O	_	_	_
Kamerawerke	O	O	O	O	O	O	_	_	_
satellite	O	O	O	O	O	O	_	_	_
camp	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Dachau	O	O	B-pers.author	O	O	O	_	_	_
concentration	O	O	O	O	O	O	_	_	_
camp	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Ikarus	S-pers	O	B-pers.myth	O	O	O	_	_	_
IO	O	O	O	O	O	O	_	_	_
(Serbian	O	O	B-pers.author	O	O	O	_	_	_
Cyrillic	O	O	O	O	O	O	_	_	_
:Икарус	O	O	O	O	O	O	_	_	_
ИО	O	O	O	O	O	O	_	_	_
–	O	O	O	O	O	O	_	_	_
Извиђач	O	O	O	O	O	O	_	_	_
Обални	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
biplane	O	O	O	O	O	O	_	_	_
flying	O	O	O	O	O	O	_	_	_
boat	O	O	O	O	O	O	_	_	_
produced	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Yugoslavia	O	O	B-loc	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
late	O	O	O	O	O	O	_	_	_
1920s	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Steplag	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Stepnoy	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
Directorate	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Special	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
No	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Camp	S-pers	O	O	O	O	O	_	_	_
(Arabic	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
المخيم	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
2013	O	O	O	O	O	O	_	_	_
Arabic	O	O	O	O	O	O	_	_	_
language	O	O	O	O	O	O	_	_	_
documentary	O	O	O	O	O	O	_	_	_
film	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Egyptian	S-pers	O	B-pers.author	O	O	O	_	_	_
photographer	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
filmmaker	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
director	O	O	O	O	O	O	_	_	_
Tamer	S-pers	O	B-pers.other	O	O	O	_	_	_
Eissa	S-pers	O	B-pers.editor	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
about	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
"Arab	O	O	B-work.primlit	O	O	O	_	_	_
Spring	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
attended	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
children	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
martyrs	O	O	O	O	O	O	_	_	_
who	O	O	O	O	O	O	_	_	_
fell	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Gaza	S-loc	O	B-loc	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
children	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
martyrs	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Egyptian	S-loc	O	B-loc	O	O	O	_	_	_
revolution	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Adam	B-pers	O	B-pers.author	O	O	O	_	_	_
Air	E-pers	O	O	O	O	O	_	_	_
Flight	S-work	O	I-work.primlit	O	O	O	_	_	_
574	S-scope	O	B-scope	O	O	O	_	_	_
(KI574	B-scope	O	I-scope	O	O	O	_	_	_
or	I-scope	O	O	O	O	O	_	_	_
DHI574	E-scope	O	I-scope	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
scheduled	O	O	O	O	O	O	_	_	_
domestic	O	O	O	O	O	O	_	_	_
passenger	O	O	O	O	O	O	_	_	_
flight	O	O	O	O	O	O	_	_	_
operated	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Adam	S-pers	O	B-pers.author	O	O	O	_	_	_
Air	S-pers	O	I-pers.author	O	O	O	_	_	_
between	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Indonesian	O	O	O	O	O	O	_	_	_
cities	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Surabaya	S-loc	O	B-loc	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
Manado	S-loc	O	B-loc	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
crashed	O	O	O	O	O	O	_	_	_
into	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Makassar	S-loc	O	B-loc	O	O	O	_	_	_
Strait	O	O	O	O	O	O	_	_	_
near	O	O	O	O	O	O	_	_	_
Polewali	S-loc	O	B-loc	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Sulawesi	S-loc	O	B-loc	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
1	B-scope	O	B-scope	O	O	O	_	_	_
January	I-scope	O	I-scope	O	O	O	_	_	_
2007	E-scope	O	B-scope	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Battle	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Camp	S-loc	O	B-loc	O	O	O	_	_	_
Abubakar	S-loc	O	B-loc	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
(codenamed	O	O	O	O	O	O	_	_	_
Operation	O	O	O	O	O	O	_	_	_
Terminal	O	O	O	O	O	O	_	_	_
Velocity	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
final	O	O	O	O	O	O	_	_	_
phase	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
2000	O	O	O	O	O	O	_	_	_
Philippine	O	O	O	O	O	O	_	_	_
campaign	O	O	O	O	O	O	_	_	_
against	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Moro	O	O	O	O	O	O	_	_	_
Islamic	O	O	O	O	O	O	_	_	_
Liberation	O	O	O	O	O	O	_	_	_
Front	O	O	O	O	O	O	_	_	_
which	O	O	O	O	O	O	_	_	_
resulted	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
capture	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Camp	O	O	O	O	O	O	_	_	_
Abubakar	O	O	O	O	O	O	_	_	_
al	O	O	O	O	O	O	_	_	_
Siddique	S-loc	O	B-loc	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
stronghold	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Moro	O	O	O	O	O	O	_	_	_
Islamic	O	O	O	O	O	O	_	_	_
Liberation	O	O	O	O	O	O	_	_	_
Front	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
its	O	O	O	O	O	O	_	_	_
largest	O	O	O	O	O	O	_	_	_
settlement	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
seat	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
its	O	O	O	O	O	O	_	_	_
Shariah	O	O	O	O	O	O	_	_	_
-based	O	O	O	O	O	O	_	_	_
government	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Alyscamps	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
large	O	O	O	O	O	O	_	_	_
Roman	O	O	O	O	O	O	_	_	_
necropolis	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
which	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
short	O	O	O	O	O	O	_	_	_
distance	O	O	O	O	O	O	_	_	_
outside	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
walls	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
old	O	O	O	O	O	O	_	_	_
town	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
