TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
l	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
ac	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
cusatif	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
»	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
Tùy	O	O	O	O	O	O	O	O	O
Té&yer	O	O	O	O	O	O	O	O	O
Tivf	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	EndOfSentence

«	O	O	O	O	O	O	O	O	O
Non	O	O	O	O	O	O	O	O	O
dissi«mile	O	O	O	O	O	O	O	O	NoSpaceAfter
est	O	O	O	O	O	O	O	O	O
quod	O	O	O	O	O	O	O	O	O
dicitur	O	O	O	O	O	O	O	O	O
t&yæ	O	O	O	O	O	O	O	O	O
t	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
pro	O	O	O	O	O	O	O	O	O
quo	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
audacius	O	O	O	O	O	O	O	O	O
etiam	O	O	O	O	O	O	O	O	O
Sophocles	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
OEd	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Colon	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
500	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
ἐν	O	O	O	O	O	O	O	O	O
t&yer	O	O	O	O	O	O	O	O	O
T4	O	O	O	O	O	O	O	O	O
posuit	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
»	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
Wunder	B-pers	O	B-pers.other	O	O	O	Q15438962	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

864	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ὧ	O	O	O	O	O	O	O	O	O
Θάνατε	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Θανάτε	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Οἵ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Philoce	B-work	O	B-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|NoSpaceAfter|LED0.12
.	I-work	O	I-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|LED0.12
797	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	O
Ὦ	O	O	O	O	O	O	O	O	O
Θάνατε	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Θάνατε	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
πῶς	O	O	O	O	O	O	O	O	O
ἀεὶ	O	O	O	O	O	O	O	O	O
καλούμενος	O	O	O	O	O	O	O	O	NoSpaceAfter
ἢ	O	O	O	O	O	O	O	O	O
οὕτω	O	O	O	O	O	O	O	O	O
κατ᾽	O	O	O	O	O	O	O	O	O
ἦμαρ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
οὐ	O	O	O	O	O	O	O	O	O
δύνᾳ	O	O	O	O	O	O	O	O	O
μολεῖν	O	O	O	O	O	O	O	O	O
ποτε	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	EndOfSentence

-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
Νῦν	O	O	O	O	O	O	O	O	O
μ᾽	O	O	O	O	O	O	O	O	O
ἐπίσχεψαι	O	O	O	O	O	O	O	O	O
μολών	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
nunc	O	O	O	O	O	O	O	O	O
ades	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
me	O	O	O	O	O	O	O	O	O
respice	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
Brunck	B-pers	O	B-pers.other	O	O	O	Q454469	O	NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	NoSpaceAfter
]	O	O	O	O	O	O	O	O	EndOfSentence

855	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Koitot	O	O	O	O	O	O	O	O	O
est	O	O	O	O	O	O	O	O	O
quelquefois	O	O	O	O	O	O	O	O	O
employé	O	O	O	O	O	O	O	O	O
comme	O	O	O	O	O	O	O	O	O
notre	O	O	O	O	O	O	O	O	O
mot	O	O	O	O	O	O	O	O	O
français	O	O	O	O	O	O	O	O	O
mais	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
quand	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
personne	O	O	O	O	O	O	O	O	O
qui	O	O	O	O	O	O	O	O	O
parle	O	O	O	O	O	O	O	O	O
veut	O	O	O	O	O	O	O	O	O
rétracter	O	O	O	O	O	O	O	O	O
ou	O	O	O	O	O	O	O	O	O
amender	O	O	O	O	O	O	O	O	NoSpaceAfter
ce	O	O	O	O	O	O	O	O	O
qu	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
elle	O	O	O	O	O	O	O	O	O
vient	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
dire	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Cf	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
OEd	B-work	O	B-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.00
à	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.00
Colone	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
1132	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	O
Καίτοι	O	O	O	O	O	O	O	O	O
τί	O	O	O	O	O	O	O	O	O
φωνῶ	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	EndOfSentence

-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
Κἀxaï	O	O	O	O	O	O	O	O	NoSpaceAfter
équivaut	O	O	O	O	O	O	O	O	O
ἃ	O	O	O	O	O	O	O	O	O
χαὶ	O	O	O	O	O	O	O	O	O
ἐν	O	O	O	O	O	O	O	O	O
ἌἍιδον	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Οἱ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
4372	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.25
.	O	O	O	O	O	O	O	O	O
Électre	B-work	O	B-work.primlit	O	O	O	Q733444	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
356	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

8δ6	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
869	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Σὲ	O	O	O	O	O	O	O	O	O
δ᾽	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ὕστερον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
1	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
5	O	O	O	O	O	O	O	O	O
sens	O	O	O	O	O	O	O	O	O
général	O	O	O	O	O	O	O	O	O
est	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
Toi	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
δ	O	O	O	O	O	O	O	O	O
contraire	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
jour	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
toi	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
suleil	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
c	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	NoSpaceAfter
est	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
dernière	O	O	O	O	O	O	O	O	O
fois	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
je	O	O	O	O	O	O	O	O	O
vous	O	O	O	O	O	O	O	O	O
adresse	O	O	O	O	O	O	O	O	O
la	O	O	O	O	O	O	O	O	O
parole	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
»	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
"Q	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
…	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
tà	O	O	O	O	O	O	O	O	O
vüv	O	O	O	O	O	O	O	O	O
σέλας	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Οἵ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
861	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
εἰ	O	O	O	O	O	O	O	O	O
ἰα	O	O	O	O	O	O	O	O	O
ποῖα	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Électre	B-work	O	B-work.primlit	O	O	O	Q733444	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InPrimaryReference
504	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	O
ὯὮ	O	O	O	O	O	O	O	O	O
ΙΠέλοπος	O	O	O	O	O	O	O	O	O
ἃ	O	O	O	O	O	O	O	O	O
πρόσθεν	O	O	O	O	O	O	O	O	O
πολύπονος	O	O	O	O	O	O	O	O	O
ἱππεία	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
684	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
Ἔπαιρε	O	O	O	O	O	O	O	O	O
δὴ	O	O	O	O	O	O	O	O	O
σὺ	O	O	O	O	O	O	O	O	O
θύμαθ᾽	O	O	O	O	O	O	O	O	O
ἡ	O	O	O	O	O	O	O	O	O
παροῦσά	O	O	O	O	O	O	O	O	O
puoc	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Cf	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
aussi	O	O	O	O	O	O	O	O	O
Ellendt	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InSecondaryReference
II	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.14
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.14
414	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.14
.	O	O	O	O	O	O	O	O	EndOfSentence

860	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ὧ	O	O	O	O	O	O	O	O	O
πατρῷον	O	O	O	O	O	O	O	O	O
ἑστίας	O	O	O	O	O	O	O	O	O
βάθρον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ῥέriphrase	O	O	O	O	O	O	O	O	NoSpaceAfter
poétique	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
peu	O	O	O	O	O	O	O	O	O
près	O	O	O	O	O	O	O	O	O
équivalente	O	O	O	O	O	O	O	O	O
ἃ	O	O	O	O	O	O	O	O	O
ὦ	O	O	O	O	O	O	O	O	O
πατρῴα	O	O	O	O	O	O	O	O	O
ἑστία	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Βάθρον᾽	O	O	O	O	O	O	O	O	O
ἡ	O	O	O	O	O	O	O	O	O
βάσις	O	O	O	O	O	O	O	O	O
τῆς	O	O	O	O	O	O	O	O	O
Éatiaç	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
dit	O	O	O	O	O	O	O	O	O
le	O	O	O	O	O	O	O	O	O
Scholiaste	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

861	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Tô	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Voir	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
exemples	O	O	O	O	O	O	O	O	O
cités	O	O	O	O	O	O	O	O	O
à	O	O	O	O	O	O	O	O	O
propos	O	O	O	O	O	O	O	O	NoSpaceAfter
des	O	O	O	O	O	O	O	O	O
vers	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
856	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
-	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
859	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

Il	O	O	O	O	O	O	O	O	O
faut	O	O	O	O	O	O	O	O	O
remarquer	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
que	O	O	O	O	O	O	O	O	O
cet	O	O	O	O	O	O	O	O	O
emploi	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
l	O	O	O	O	O	O	O	O	NoSpaceAfter
’	O	O	O	O	O	O	O	O	NoSpaceAfter
article	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
les	O	O	O	O	O	O	O	O	O
apostrophes	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
lieu	O	O	O	O	O	O	O	O	O
surtout	O	O	O	O	O	O	O	O	O
avec	O	O	O	O	O	O	O	O	O
xæf	O	O	O	O	O	O	O	O	O
ou	O	O	O	O	O	O	O	O	O
τέ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Philoct	B-work	O	B-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|LED0.00
867	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	O
"Q	O	O	O	O	O	O	O	O	O
péyyos	O	O	O	O	O	O	O	O	O
ὕπνον	O	O	O	O	O	O	O	O	O
διάBoyov,	O	O	O	O	O	O	O	O	NoSpaceAfter
τό	O	O	O	O	O	O	O	O	O
τ᾽	O	O	O	O	O	O	O	O	O
ἐλπίδων	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
[	O	O	O	O	O	O	O	O	O
ἄπιστον	O	O	O	O	O	O	O	O	O
olxoûρῆμα.	O	O	O	O	O	O	O	O	NoSpaceAfter
986	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Ὧ	O	O	O	O	O	O	O	O	O
Δημνία	O	O	O	O	O	O	O	O	O
χθὼν	O	O	O	O	O	O	O	O	O
καὶ	O	O	O	O	O	O	O	O	O
τὸ	O	O	O	O	O	O	O	O	O
παγχρατὲς	O	O	O	O	O	O	O	O	O
σέλας	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ΟΕ	B-work	O	B-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.78
4	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.78
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.78
οὶ	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.78
,	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.78
1394	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
:	O	O	O	O	O	O	O	O	NoSpaceAfter
*Q	O	O	O	O	O	O	O	O	O
Πόλυδε	O	O	O	O	O	O	O	O	O
καὶ	O	O	O	O	O	O	O	O	O
Κόρινθε	O	O	O	O	O	O	O	O	O
καὶ	O	O	O	O	O	O	O	O	O
τὰ	O	O	O	O	O	O	O	O	O
πάτρια	O	O	O	O	O	O	O	O	O
ἢ	O	O	O	O	O	O	O	O	O
λόγῳ	O	O	O	O	O	O	O	O	O
παλαιὰ	O	O	O	O	O	O	O	O	O
δώματα	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Οἵ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ellendt	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
,	O	O	O	O	O	O	O	O	InSecondaryReference
TI	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.14
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.14
986	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.14
.	O	O	O	O	O	O	O	O	EndOfSentence

862	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Καὶ	O	O	O	O	O	O	O	O	O
τὰ	O	O	O	O	O	O	O	O	O
Τρωϊκὰ	O	O	O	O	O	O	O	O	O
πεδία	O	O	O	O	O	O	O	O	O
προγχανδῶ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:original_source = data/preparation/corpus/fr/retokenized/lestragdiesdeso00tourgoog_0119.xmi
# hipe2022:license = CC-BY
# hipe2022:language = fr
# hipe2022:document_type = commentary
# hipe2022:document_id = lestragdiesdeso00tourgoog_0119
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
Changement	O	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O	O
tournure	O	O	O	O	O	O	O	O	O
fréquent	O	O	O	O	O	O	O	O	O
dans	O	O	O	O	O	O	O	O	O
Jes	O	O	O	O	O	O	O	O	O
apostrophes	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Cf	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
plus	O	O	O	O	O	O	O	O	O
bant	O	O	O	O	O	O	O	O	O
856	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
-	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
857	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
et	O	O	O	O	O	O	O	O	O
231	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.33
.	O	O	O	O	O	O	O	O	EndOfSentence

868	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ὧ	O	O	O	O	O	O	O	O	O
τροφῆς	O	O	O	O	O	O	O	O	O
épole	O	O	O	O	O	O	O	O	O
«	O	O	O	O	O	O	O	O	O
Male	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
me	O	O	O	O	O	O	O	O	O
ju«diee,	O	O	O	O	O	O	O	O	NoSpaceAfter
Scholiasta	O	O	O	O	O	O	O	O	O
Palatinus	O	O	O	O	O	O	O	O	O
explicat	O	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O	O
