TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Ζ	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
459	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
—	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
462	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

501	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
λόγοις	O	O	O	O	O	O	O	O	O
ἰάπτων	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
ψόγῳ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
κακοῖς	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
1244	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	O
βάλλειν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
κακοῖς	O	O	O	O	O	O	O	O	O
ἐλαύνειν	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
mit	O	O	O	O	O	O	O	O	O
Spottreden	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
mit	O	O	O	O	O	O	O	O	O
Steinen	O	O	O	O	O	O	O	O	O
nach	O	O	O	O	O	O	O	O	O
mir	O	O	O	O	O	O	O	O	O
werfend	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

502	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vielleicht	O	O	O	O	O	O	O	O	O
hat	O	O	O	O	O	O	O	O	O
es	O	O	O	O	O	O	O	O	O
urſprünglich	O	O	O	O	O	O	O	O	O
ἴσχυε	O	O	O	O	O	O	O	O	O
geheißen	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
womit	O	O	O	O	O	O	O	O	O
auch	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Sigmatismus	O	O	O	O	O	O	O	O	O
gemildert	O	O	O	O	O	O	O	O	NoSpaceAfter
würde	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἀριστεύεσκε	O	O	O	O	O	O	O	O	O
μάχεσϑαι	O	O	O	O	O	O	O	O	O
Todor	O	O	O	O	O	O	O	O	O
ἱπποδάμων	O	O	O	O	O	O	O	O	O
ebd	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
460	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

503	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Eur	B-pers	O	B-pers.author	O	O	O	Q48305	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q48305	O	InPrimaryReference|LED0.00
Hek	B-work	O	B-work.primlit	O	O	O	Q1115611	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1115611	O	InPrimaryReference|LED0.00
55	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
ὦ	O	O	O	O	O	O	O	O	O
μῆτεο	O	O	O	O	O	O	O	O	O
ἥτις	O	O	O	O	O	O	O	O	O
ἐκ	O	O	O	O	O	O	O	O	O
τυραννικῶν	O	O	O	O	O	O	O	O	O
δόμων	O	O	O	O	O	O	O	O	O
δούλειον	O	O	O	O	O	O	O	O	O
nuao	O	O	O	O	O	O	O	O	O
εἶδες	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	NoSpaceAfter
-	O	O	O	O	O	O	O	O	O
τρέφει	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Sophokles	O	O	O	O	O	O	O	O	O
liebt	O	O	O	O	O	O	O	O	O
das	O	O	O	O	O	O	O	O	O
Verbum	O	O	O	O	O	O	O	O	O
τρέφειν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wo	O	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O	O
Proſa	O	O	O	O	O	O	O	O	O
etwa	O	O	O	O	O	O	O	O	O
ἔχειν	O	O	O	O	O	O	O	O	O
gebraucht	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
644	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

504	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
δαίμων	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Geſchick	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Verhängnis.	O	O	O	O	O	O	O	O	NoSpaceAfter
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Demoſth	B-pers	O	B-pers.author	O	O	O	Q117253	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q117253	O	InPrimaryReference|LED0.00
IX	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
54	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
φοβεῖσϑαι	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
μή	O	O	O	O	O	O	O	O	O
τι	O	O	O	O	O	O	O	O	O
δαιμόνιον	O	O	O	O	O	O	O	O	O
τὰ	O	O	O	O	O	O	O	O	O
πράγμιατ᾽	O	O	O	O	O	O	O	O	O
ἐλαύνῃ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Tekmeſſa	B-pers	O	B-pers.myth	O	O	O	Q10796858	O	LED0.00
will	O	O	O	O	O	O	O	O	O
ſagen	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O	NoSpaceAfter
und	O	O	O	O	O	O	O	O	O
wenn	O	O	O	O	O	O	O	O	O
es	O	O	O	O	O	O	O	O	O
auch	O	O	O	O	O	O	O	O	O
nicht	O	O	O	O	O	O	O	O	O
ankommt	O	O	O	O	O	O	O	O	O
auf	O	O	O	O	O	O	O	O	O
mich	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O	O
ich	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O	O
Welt	O	O	O	O	O	O	O	O	O
hinausgeſtoßen	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
ein	O	O	O	O	O	O	O	O	O
Spielball	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
Schickſals	O	O	O	O	O	O	O	O	NoSpaceAfter
bin	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ſo	O	O	O	O	O	O	O	O	O
iſt	O	O	O	O	O	O	O	O	O
es	O	O	O	O	O	O	O	O	O
doch	O	O	O	O	O	O	O	O	O
für	O	O	O	O	O	O	O	O	O
dich	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
dein	O	O	O	O	O	O	O	O	O
Geſchlecht	O	O	O	O	O	O	O	O	O
eine	O	O	O	O	O	O	O	O	O
Schande	O	O	O	O	O	O	O	O	NoSpaceAfter
“	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

507	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
προλείτων	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
niht	O	O	O	O	O	O	O	O	O
προλείπειν	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
dem	O	O	O	O	O	O	O	O	O
Sinne	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O	NoSpaceAfter
habe	O	O	O	O	O	O	O	O	O
Scheu	O	O	O	O	O	O	O	O	O
vor	O	O	O	O	O	O	O	O	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0051.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0051
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 51
# ajmc:author = Wecklein, Nikolaus
deinem	O	O	O	O	O	O	O	O	O
Vater	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
du	O	O	O	O	O	O	O	O	O
verläßt	O	O	O	O	O	O	O	O	NoSpaceAfter
“	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

510	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Von	O	O	O	O	O	O	O	O	O
oixreige	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
σόν	O	O	O	O	O	O	O	O	O
iſt	O	O	O	O	O	O	O	O	O
ὅσον	O	O	O	O	O	O	O	O	O
κακὸν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
νεμεῖς	O	O	O	O	O	O	O	O	O
abhängig	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
dieſem	O	O	O	O	O	O	O	O	O
Satze	O	O	O	O	O	O	O	O	O
iſt	O	O	O	O	O	O	O	O	O
εἰς	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
φίλων	O	O	O	O	O	O	O	O	O
untergeordnet.	O	O	O	O	O	O	O	O	NoSpaceAfter
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Phil	B-work	O	B-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1415903	O	InPrimaryReference|LED0.00
169	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
οἰκτείρω	O	O	O	O	O	O	O	O	O
vw	O	O	O	O	O	O	O	O	O
ἔγωγ᾽	O	O	O	O	O	O	O	O	O
ὅπως	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O	O
νοσεῖ	O	O	O	O	O	O	O	O	O
μὲν	O	O	O	O	O	O	O	O	O
νόσον	O	O	O	O	O	O	O	O	O
ἀγοίαν	O	O	O	O	O	O	O	O	O
xré	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

DIA	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
νέας	O	O	O	O	O	O	O	O	O
τροφῆς	O	O	O	O	O	O	O	O	O
σοῦ	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
der	O	O	O	O	O	O	O	O	O
Ingenderziehung	O	O	O	O	O	O	O	O	O
von	O	O	O	O	O	O	O	O	O
deiner	O	O	O	O	O	O	O	O	O
Seite	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
στερηϑείς	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
διοίσεται	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
διάξει	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
βιώσεται	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Heſych	B-pers	O	B-pers.other	O	O	O	Q443510	O	NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.other	O	O	O	Q443510	O	NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
gewöhnlich	O	O	O	O	O	O	O	O	O
das	O	O	O	O	O	O	O	O	O
Aktiv	O	O	O	O	O	O	O	O	O
διαφέρειν	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
βίον	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
Eur	B-pers	O	B-pers.author	O	O	O	Q48305	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q48305	O	InPrimaryReference|LED0.00
Hel	B-work	O	B-work.primlit	O	O	O	Q1248812	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q1248812	O	InPrimaryReference|LED0.00
10	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
βίον	O	O	O	O	O	O	O	O	O
διήνεγκε	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Rheſ	B-work	O	B-work.primlit	O	O	O	Q667750	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q667750	O	InPrimaryReference|LED0.00
982	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
ἄπαις	O	O	O	O	O	O	O	O	O
διοίσει	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
μόνος	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ohne	O	O	O	O	O	O	O	O	O
dich	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

514	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
βλέπω	O	O	O	O	O	O	O	O	O
iſt	O	O	O	O	O	O	O	O	O
Konjunktiv	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

515	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἄλλη	O	O	O	O	O	O	O	O	O
μοῖρα	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ein	O	O	O	O	O	O	O	O	O
anderes	O	O	O	O	O	O	O	O	O
Mißgeſchick	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
nämlich	O	O	O	O	O	O	O	O	O
das	O	O	O	O	O	O	O	O	O
Todesverhängnis	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Kr	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
1	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|LED0.15
8	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.15
50	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.15
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.15
4	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.15
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.15
11	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.15
.	O	O	O	O	O	O	O	O	O
Ku	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
8	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|LED0.20
120	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.20
.	O	O	O	O	O	O	O	O	EndOfSentence

517	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
var	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
οἰκήτορας	O	O	O	O	O	O	O	O	O
iſt	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
proleptiſches	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
Prädikat	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Kr	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
1	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|LED0.22
8	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.22
57	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.22
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.22
4	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.22
.	O	O	O	O	O	O	O	O	EndOfSentence

518	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἀντὶ	O	O	O	O	O	O	O	O	O
σοῦ	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O
deiner	O	O	O	O	O	O	O	O	O
Statt	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
da	O	O	O	O	O	O	O	O	O
du	O	O	O	O	O	O	O	O	O
mir	O	O	O	O	O	O	O	O	O
Vaterland	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Reichtum	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
Gut	O	O	O	O	O	O	O	O	O
biſt	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Hom	B-pers	O	B-pers.author	O	O	O	Q6691	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q6691	O	InPrimaryReference|LED0.00
Z	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
429	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

515	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
D	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
i	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἐν	O	O	O	O	O	O	O	O	O
σοὶ	O	O	O	O	O	O	O	O	O
πᾶσα	O	O	O	O	O	O	O	O	O
ἐμοὶ	O	O	O	O	O	O	O	O	O
σωτηρία	O	O	O	O	O	O	O	O	O
ἐστιν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

521	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Über	O	O	O	O	O	O	O	O	O
εἰ	O	O	O	O	O	O	O	O	O
mit	O	O	O	O	O	O	O	O	O
Konjunktiv	O	O	O	O	O	O	O	O	O
Kr	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
1	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|LED0.31
8	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.31
δά	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.31
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.31
12	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.31
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.31
3	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.31
.	O	O	O	O	O	O	O	O	EndOfSentence

524	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
οὐκ	O	O	O	O	O	O	O	O	O
ἔτι	O	O	O	O	O	O	O	O	O
Ὁ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
i	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O	NoSpaceAfter
der	O	O	O	O	O	O	O	O	O
hört	O	O	O	O	O	O	O	O	O
auf	O	O	O	O	O	O	O	O	O
es	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
ſein	O	O	O	O	O	O	O	O	NoSpaceAfter
“	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
Tekmeſſa	B-pers	O	B-pers.myth	O	O	O	Q10796858	O	LED0.00
weiſt	O	O	O	O	O	O	O	O	O
mit	O	O	O	O	O	O	O	O	O
εὐγενὴς	O	O	O	O	O	O	O	O	O
ἀνήο	O	O	O	O	O	O	O	O	O
deutlich	O	O	O	O	O	O	O	O	O
auf	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
Schluß	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Rede	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
Aias	B-pers	O	B-pers.myth	O	O	O	Q172725	O	LED0.00
(	O	O	O	O	O	O	O	O	NoSpaceAfter
τὸν	O	O	O	O	O	O	O	O	O
εὐγενῆ	O	O	O	O	O	O	O	O	O
480	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	O
zurück	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
ſucht	O	O	O	O	O	O	O	O	O
damit	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
Schwerpunkt	O	O	O	O	O	O	O	O	O
ſeines	O	O	O	O	O	O	O	O	O
Räſonnements	O	O	O	O	O	O	O	O	O
wankend	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
machen	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
auf	O	O	O	O	O	O	O	O	O
eine	O	O	O	O	O	O	O	O	O
höhere	O	O	O	O	O	O	O	O	O
Auffaſſung	O	O	O	O	O	O	O	O	O
von	O	O	O	O	O	O	O	O	O
Ehre	O	O	O	O	O	O	O	O	O
hinweiſend	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

525f	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἄν	O	O	O	O	O	O	O	O	O
doppelt	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
oft	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	O
κἀγώ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ἔχω	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Kr	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
I	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|LED0.11
8	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.11
62	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.11
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.11
4	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.11
.	O	O	O	O	O	O	O	O	O
527f	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Dem	O	O	O	O	O	O	O	O	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0052.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0052
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 52
# ajmc:author = Wecklein, Nikolaus
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Beifall	O	O	O	O	O	O	O	O	O
ſpenden	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
ſich	O	O	O	O	O	O	O	O	O
dadurch	O	O	O	O	O	O	O	O	O
beſtimmen	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
umſtimmen	O	O	O	O	O	O	O	O	O
laſſen	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
gibt	O	O	O	O	O	O	O	O	O
Aias	B-pers	O	B-pers.myth	O	O	O	Q172725	O	LED0.00
mit	O	O	O	O	O	O	O	O	O
ἐπαίνου	O	O	O	O	O	O	O	O	O
eine	O	O	O	O	O	O	O	O	O
andere	O	O	O	O	O	O	O	O	O
Wendung	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Die	O	O	O	O	O	O	O	O	O
